picture_name,text_true,text_pred,levenshtein_ratio,char_precision,char_recall,char_f1
plate_01003.jpg,333HR,U.3.1931MR.,0.375,0.2857142857142857,0.6666666666666666,0.4
plate_00405.jpg,606WZ,GOBTS,0.0,0.0,0.0,0.0
plate_01214.jpg,229LR,W.2G.L.R...,0.375,0.5,0.75,0.6
plate_00813.jpg,062CZ,1062.62,0.5,0.6,0.6,0.6
plate_01582.jpg,678TP,1978UP,0.5454545454545454,0.5,0.6,0.5454545454545454
plate_00669.jpg,499NV,ANY,0.25,0.3333333333333333,0.25,0.28571428571428575
plate_00393.jpg,R366BD,STRONG,0.16666666666666666,0.16666666666666666,0.2,0.1818181818181818
plate_00901.jpg,865NN,1949ITS,0.0,0.0,0.0,0.0
plate_00844.jpg,233HX,M2133TH.,0.6153846153846154,0.42857142857142855,0.75,0.5454545454545454
plate_01306.jpg,045XY,10457THXXVI,0.5,0.4,0.8,0.5333333333333333
plate_00014.jpg,076YR,DIZZYER.,0.3076923076923077,0.2857142857142857,0.4,0.3333333333333333
plate_01740.jpg,204SV,DECORATION.,0.0,0.0,0.0,0.0
plate_00151.jpg,538FG,0538FG,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091
plate_01039.jpg,818LX,"48,181.",0.3333333333333333,0.4,0.5,0.4444444444444445
plate_01275.jpg,644MH,"1644""",0.6,0.5,0.5,0.5
plate_00560.jpg,636NT,205.9.BF.,0.0,0.0,0.0,0.0
plate_00075.jpg,M710P,U.76-,0.2,0.2,0.2,0.20000000000000004
plate_01234.jpg,142KY,1142KY,0.9090909090909091,1.0,1.0,1.0
plate_00976.jpg,096NJ,LOGGING,0.16666666666666666,0.2,0.2,0.20000000000000004
plate_01849.jpg,046MT,TOCONSTRUCT.,0.11764705882352941,0.125,0.2,0.15384615384615385
plate_00022.jpg,444PC,0,0.0,0.0,0.0,0.0
plate_00188.jpg,814GY,MALTICOLOGY.,0.23529411764705882,0.2,0.4,0.26666666666666666
plate_01424.jpg,721LV,1721LV.,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091
plate_01832.jpg,736HH,W73.16.HH.,0.6666666666666666,0.5714285714285714,1.0,0.7272727272727273
plate_01648.jpg,576BY,"1976,",0.4,0.4,0.4,0.4000000000000001
plate_00798.jpg,211NG,12ND,0.4444444444444444,0.75,0.75,0.75
plate_00327.jpg,064GS,NOBLES,0.18181818181818182,0.16666666666666666,0.2,0.1818181818181818
plate_01865.jpg,213NY,REMORTIUM.,0.0,0.0,0.0,0.0
plate_00848.jpg,439FR,"LOBBY,",0.0,0.0,0.0,0.0
plate_01465.jpg,SG188,MSG18781.,0.7142857142857143,0.5714285714285714,1.0,0.7272727272727273
plate_01170.jpg,313WR,MENTSEVERY,0.13333333333333333,0.125,0.25,0.16666666666666666
plate_01598.jpg,975PV,1975UPV.,0.7692307692307693,0.625,1.0,0.7692307692307693
plate_00223.jpg,769CS,11789.CS.,0.5714285714285714,0.5714285714285714,0.8,0.6666666666666666
plate_01127.jpg,422TV,422TV.,0.9090909090909091,0.8,1.0,0.888888888888889
plate_01439.jpg,297GK,1297.,0.6,0.6,0.6,0.6
plate_00382.jpg,703CC,1703.,0.6,0.6,0.75,0.6666666666666665
plate_00414.jpg,014PP,1.0141.,0.5,0.75,0.75,0.75
plate_01710.jpg,571JP,CONTINUES.,0.0,0.0,0.0,0.0
plate_00290.jpg,422KJ,1422TH.,0.5,0.3333333333333333,0.5,0.4
plate_00910.jpg,961FY,NIGHTIFY;,0.2857142857142857,0.25,0.4,0.3076923076923077
plate_00855.jpg,616CT,1136.,0.2,0.5,0.5,0.5
plate_01182.jpg,702SC,TOCONTROL,0.14285714285714285,0.16666666666666666,0.2,0.1818181818181818
plate_00510.jpg,420JY,4.420.JY.,0.7142857142857143,0.8333333333333334,1.0,0.9090909090909091
plate_01585.jpg,875RX,1.,0.0,0.0,0.0,0.0
plate_01090.jpg,534LR,H5314LR.,0.7692307692307693,0.625,1.0,0.7692307692307693
plate_00814.jpg,998PX,100S,0.0,0.0,0.0,0.0
plate_00300.jpg,494MP,"""4.",0.25,0.3333333333333333,0.25,0.28571428571428575
plate_00615.jpg,662WN,USE2IN,0.36363636363636365,0.3333333333333333,0.5,0.4
plate_01454.jpg,652FM,0652FM.,0.8333333333333334,0.7142857142857143,1.0,0.8333333333333333
plate_01004.jpg,333HR,"0,3/333",0.5,0.25,0.3333333333333333,0.28571428571428575
plate_01792.jpg,850RR,18500.000,0.42857142857142855,0.6,0.75,0.6666666666666665
plate_01638.jpg,294WV,ZONEIN,0.0,0.0,0.0,0.0
plate_00479.jpg,737YN,SUTTON.,0.16666666666666666,0.16666666666666666,0.25,0.2
plate_01546.jpg,694XM,PAGEFROM,0.15384615384615385,0.125,0.2,0.15384615384615385
plate_01053.jpg,480LJ,"(4&4,4,840.000)",0.3,0.375,0.6,0.4615384615384615
plate_01950.jpg,542VY,1542-IVY,0.7692307692307693,0.625,1.0,0.7692307692307693
plate_01680.jpg,976JY,1976.,0.6,0.6,0.6,0.6
plate_00091.jpg,855GV,1855GV.,0.8333333333333334,0.6666666666666666,1.0,0.8
plate_01395.jpg,018SN,TO18.ASN.,0.5714285714285714,0.5,0.8,0.6153846153846154
plate_00204.jpg,042PZ,TO-42.,0.36363636363636365,0.3333333333333333,0.4,0.3636363636363636
plate_00654.jpg,422ND,52ND,0.6666666666666666,0.75,0.75,0.75
plate_00879.jpg,995CX,NECESSARY,0.14285714285714285,0.14285714285714285,0.25,0.18181818181818182
plate_01209.jpg,201HV,M2/210.,0.3333333333333333,0.5,0.6,0.5454545454545454
plate_01065.jpg,904TP,1904T.,0.7272727272727273,0.6666666666666666,0.8,0.7272727272727272
plate_01248.jpg,277SB,MIZZIERFISH,0.125,0.125,0.25,0.16666666666666666
plate_01531.jpg,265JV,1265(,0.6,0.6,0.6,0.6
plate_00320.jpg,980CY,AGACITY.,0.3076923076923077,0.2857142857142857,0.4,0.3333333333333333
plate_01862.jpg,208BY,MICROBIOLOGY,0.23529411764705882,0.2222222222222222,0.4,0.2857142857142857
plate_00818.jpg,703CM,"""2",0.0,0.0,0.0,0.0
plate_01073.jpg,398FB,398.FB.,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091
plate_01423.jpg,107LS,M231TH.,0.16666666666666666,0.14285714285714285,0.2,0.16666666666666666
plate_00662.jpg,592WT,05912.,0.5454545454545454,0.5,0.6,0.5454545454545454
plate_01566.jpg,120SP,M11120ISP.,0.6666666666666666,0.625,1.0,0.7692307692307693
plate_00863.jpg,976XT,A9706.XT.,0.7142857142857143,0.625,1.0,0.7692307692307693
plate_01458.jpg,081CV,01,0.5714285714285714,1.0,0.4,0.5714285714285715
plate_00834.jpg,141FS,01/41.1.F.S.),0.5555555555555556,0.5,1.0,0.6666666666666666
plate_00588.jpg,891RZ,1368.W.T.,0.14285714285714285,0.2857142857142857,0.4,0.3333333333333333
plate_00988.jpg,797DF,1830DR.,0.16666666666666666,0.14285714285714285,0.25,0.18181818181818182
plate_00967.jpg,874ZZ,1874.,0.6,0.6,0.75,0.6666666666666665
plate_00875.jpg,525FW,0.5.25.25.15.IF.W.,0.43478260869565216,0.5,1.0,0.6666666666666666
plate_01858.jpg,374DF,L37.4DF.,0.7692307692307693,0.7142857142857143,1.0,0.8333333333333333
plate_00120.jpg,S158A,MILLS.,0.18181818181818182,0.2,0.2,0.20000000000000004
plate_01662.jpg,379GX,TOZZIOUX,0.15384615384615385,0.16666666666666666,0.2,0.1818181818181818
plate_00589.jpg,573BN,LOOKOUTS,0.0,0.0,0.0,0.0
plate_01009.jpg,855JY,1855JULY.,0.7142857142857143,0.5,1.0,0.6666666666666666
plate_01459.jpg,058HJ,1058TH.,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666
plate_00531.jpg,265DW,265.,0.6666666666666666,0.75,0.6,0.6666666666666665
plate_00024.jpg,051DH,9051TH,0.7272727272727273,0.6666666666666666,0.8,0.7272727272727272
plate_00376.jpg,016HJ,SPING,0.0,0.0,0.0,0.0
plate_01567.jpg,551JV,19571JULY.,0.4,0.3333333333333333,0.75,0.46153846153846156
plate_00771.jpg,336LS,HOOSE,0.2,0.25,0.25,0.25
plate_00337.jpg,066NF,MOGGING,0.16666666666666666,0.2,0.25,0.22222222222222224
plate_01121.jpg,398JT,43978,0.6,0.6,0.6,0.6
plate_01658.jpg,M763W,SERVICE.,0.0,0.0,0.0,0.0
plate_00897.jpg,545GT,M5545G.T.,0.7142857142857143,0.6666666666666666,1.0,0.8
plate_01013.jpg,426WT,42.26W.,0.6666666666666666,0.8,0.8,0.8000000000000002
plate_01910.jpg,855JY,1855JY.,0.8333333333333334,0.6666666666666666,1.0,0.8
plate_01678.jpg,012PK,MOREWELL.,0.0,0.0,0.0,0.0
plate_00340.jpg,173SM,IT.173000SM.,0.5882352941176471,0.5555555555555556,1.0,0.7142857142857143
plate_01414.jpg,116LX,0-116.,0.5454545454545454,0.4,0.5,0.4444444444444445
plate_00839.jpg,065ZN,1065.25,0.5,0.5,0.6,0.5454545454545454
plate_01117.jpg,156CW,"11,11556.CW.",0.5882352941176471,0.7142857142857143,1.0,0.8333333333333333
plate_01547.jpg,188JZ,(18.18(J.,0.5714285714285714,0.6,0.75,0.6666666666666665
plate_00478.jpg,264CW,01,0.0,0.0,0.0,0.0
plate_01843.jpg,135JX,M11135JX.,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333333
plate_00751.jpg,771DM,MAZI1DOM,0.46153846153846156,0.42857142857142855,0.75,0.5454545454545454
plate_01707.jpg,938GR,19318GR.,0.7692307692307693,0.7142857142857143,1.0,0.8333333333333333
plate_00842.jpg,506VH,7EXTERNALLINKS,0.0,0.0,0.0,0.0
plate_00511.jpg,686MM,11686TH.,0.46153846153846156,0.3333333333333333,0.6666666666666666,0.4444444444444444
plate_00268.jpg,421TY,H42-CITY.,0.5714285714285714,0.4444444444444444,0.8,0.5714285714285714
plate_01896.jpg,817KY,CORRECTMENTS,0.0,0.0,0.0,0.0
plate_01341.jpg,815JV,T815JV,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091
plate_01438.jpg,621DY,AS2-STUDY.,0.4,0.3333333333333333,0.6,0.42857142857142855
plate_00229.jpg,472WY,U472WY.,0.8333333333333334,0.7142857142857143,1.0,0.8333333333333333
plate_01769.jpg,375GW,WESTSFROM,0.14285714285714285,0.125,0.2,0.15384615384615385
plate_01339.jpg,988JZ,1988JZU,0.8333333333333334,0.6666666666666666,1.0,0.8
plate_00251.jpg,914CP,AGRATUITOUS,0.0,0.0,0.0,0.0
plate_01155.jpg,419JV,MIGHTYJUMP,0.13333333333333333,0.1111111111111111,0.2,0.14285714285714285
plate_01856.jpg,175KN,"11,125.",0.3333333333333333,0.4,0.4,0.4000000000000001
plate_01417.jpg,119HD,"""1.1.",0.4,0.3333333333333333,0.25,0.28571428571428575
plate_00656.jpg,347XB,0347MB.,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666
plate_00139.jpg,807FT,#800,0.4444444444444444,0.6666666666666666,0.4,0.5
plate_00093.jpg,809JZ,NOAGREE,0.0,0.0,0.0,0.0
plate_01401.jpg,289FM,#28.9.9.,0.46153846153846156,0.6,0.6,0.6
plate_01544.jpg,M795X,(9279HY.,0.3076923076923077,0.2857142857142857,0.4,0.3333333333333333
plate_01817.jpg,415CS,PARTSRES,0.15384615384615385,0.16666666666666666,0.2,0.1818181818181818
plate_00181.jpg,913RW,NGUSTSBURY,0.13333333333333333,0.125,0.2,0.15384615384615385
plate_00617.jpg,160BN,8218.TBD,0.3076923076923077,0.2857142857142857,0.4,0.3333333333333333
plate_00302.jpg,774LR,1774LOR,0.8333333333333334,0.6666666666666666,1.0,0.8
plate_01513.jpg,783PT,1783-PT.,0.7692307692307693,0.625,1.0,0.7692307692307693
plate_00816.jpg,115GM,196162,0.36363636363636365,0.25,0.25,0.25
plate_01641.jpg,488DP,WOERDAND,0.15384615384615385,0.14285714285714285,0.25,0.18181818181818182
plate_01138.jpg,730VP,1730UP,0.7272727272727273,0.6666666666666666,0.8,0.7272727272727272
plate_00841.jpg,268GP,"-2,268",0.5454545454545454,0.6,0.6,0.6
plate_01495.jpg,M286Z,UM2862.,0.6666666666666666,0.6666666666666666,0.8,0.7272727272727272
plate_01883.jpg,386KS,A38161/KS.,0.6666666666666666,0.5555555555555556,1.0,0.7142857142857143
plate_00857.jpg,659HY,"""1659THY.",0.7142857142857143,0.5555555555555556,1.0,0.7142857142857143
plate_00441.jpg,822GX,8822.20X.,0.5714285714285714,0.6,0.75,0.6666666666666665
plate_01529.jpg,454GP,0454.61P.,0.5714285714285714,0.42857142857142855,0.75,0.5454545454545454
plate_00103.jpg,514DG,W514.DG.,0.7692307692307693,0.7142857142857143,1.0,0.8333333333333333
plate_00553.jpg,028TC,"123150""",0.16666666666666666,0.3333333333333333,0.4,0.3636363636363636
plate_00898.jpg,514SZ,15.14.1.42,0.4,0.6,0.6,0.6
plate_01227.jpg,713HS,"MAZ113,HS.)",0.5,0.4,0.8,0.5333333333333333
plate_00123.jpg,403CB,U403-CUB,0.7692307692307693,0.7142857142857143,1.0,0.8333333333333333
plate_00420.jpg,J214A,SPARTZAL,0.15384615384615385,0.14285714285714285,0.2,0.16666666666666666
plate_00836.jpg,665KZ,H665KZ.,0.8333333333333334,0.6666666666666666,1.0,0.8
plate_01134.jpg,061BS,061BIS.,0.8333333333333334,0.7142857142857143,1.0,0.8333333333333333
plate_01533.jpg,003MH,TOPASSTHE,0.14285714285714285,0.14285714285714285,0.25,0.18181818181818182
plate_01163.jpg,367KY,"""367KY.",0.8333333333333334,0.7142857142857143,1.0,0.8333333333333333
plate_01026.jpg,375CY,137.5.C.Y.,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333333
plate_00908.jpg,465MW,1862-30,0.16666666666666666,0.14285714285714285,0.2,0.16666666666666666
plate_01525.jpg,981RR,1981ICRR,0.7692307692307693,0.6666666666666666,1.0,0.8
plate_01876.jpg,759LN,175.75.,0.3333333333333333,0.5,0.4,0.4444444444444445
plate_01460.jpg,130LR,130.3.30,0.46153846153846156,0.75,0.6,0.6666666666666665
plate_01319.jpg,749DT,#7459.OT.,0.5714285714285714,0.5,0.8,0.6153846153846154
plate_01821.jpg,367XP,4367.1.,0.5,0.5,0.6,0.5454545454545454
plate_01122.jpg,779FD,M.777.,0.36363636363636365,0.3333333333333333,0.25,0.28571428571428575
plate_01437.jpg,135ZP,U135-ZIP,0.7692307692307693,0.625,1.0,0.7692307692307693
plate_00948.jpg,227WV,12127WV.,0.7692307692307693,0.6666666666666666,1.0,0.8
plate_00362.jpg,986CP,1986CP,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091
plate_00698.jpg,478FN,"11,778IN",0.46153846153846156,0.5,0.6,0.5454545454545454
plate_00227.jpg,504CF,DISOWITZOF,0.13333333333333333,0.125,0.2,0.15384615384615385
plate_00159.jpg,M847L,WHICHIS,0.0,0.0,0.0,0.0
plate_00509.jpg,077WS,TOZZIOMS.,0.14285714285714285,0.14285714285714285,0.25,0.18181818181818182
plate_01748.jpg,216KM,12TO1,0.4,0.5,0.4,0.4444444444444445
plate_00765.jpg,584SB,"11584,S.B.",0.6666666666666666,0.625,1.0,0.7692307692307693
plate_01932.jpg,463PN,"""2.163.",0.3333333333333333,0.3333333333333333,0.4,0.3636363636363636
plate_00270.jpg,001HH,"""ITNOW,HIGH",0.25,0.1111111111111111,0.3333333333333333,0.16666666666666666
plate_01898.jpg,439JN,GREENSBURY,0.13333333333333333,0.125,0.2,0.15384615384615385
plate_01461.jpg,881LY,"""#",0.0,0.0,0.0,0.0
plate_01477.jpg,102KS,TO12KIDS.,0.5714285714285714,0.4444444444444444,0.8,0.5714285714285714
plate_00266.jpg,788MW,1788.MM,0.6666666666666666,0.6,0.75,0.6666666666666665
plate_01924.jpg,509RB,1509RB.,0.8333333333333334,0.7142857142857143,1.0,0.8333333333333333
plate_01709.jpg,355PZ,TOOTHER,0.0,0.0,0.0,0.0
plate_01565.jpg,086BS,10866S.,0.6666666666666666,0.6666666666666666,0.8,0.7272727272727272
plate_00374.jpg,008DR,TOOTHER.,0.15384615384615385,0.16666666666666666,0.25,0.2
plate_01070.jpg,066GN,FLOSSIGN,0.3076923076923077,0.2857142857142857,0.5,0.36363636363636365
plate_01267.jpg,371BS,Q371BST,0.8333333333333334,0.7142857142857143,1.0,0.8333333333333333
plate_00533.jpg,MA117S,NIGHTY,0.0,0.0,0.0,0.0
plate_01772.jpg,344DN,1934AND,0.5,0.5714285714285714,1.0,0.7272727272727273
plate_01288.jpg,233KT,12133K.),0.6153846153846154,0.5,0.75,0.6
plate_01322.jpg,272CS,7272.CS,0.8333333333333334,0.8,1.0,0.888888888888889
plate_00421.jpg,191LL,ELMISTRY,0.15384615384615385,0.125,0.3333333333333333,0.18181818181818182
plate_00358.jpg,999TW,1979,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333
plate_00122.jpg,183FR,'18.3.,0.5454545454545454,0.6,0.6,0.6
plate_01363.jpg,515MW,951/5.000,0.42857142857142855,0.3333333333333333,0.5,0.4
plate_01271.jpg,235JZ,1235.52,0.5,0.6,0.6,0.6
plate_00899.jpg,258NM,P258.000,0.46153846153846156,0.5,0.6,0.5454545454545454
plate_01621.jpg,339RR,1333.,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333
plate_01508.jpg,072FN,107921FN.,0.7142857142857143,0.625,1.0,0.7692307692307693
plate_00694.jpg,238BG,1238.BG.,0.7692307692307693,0.7142857142857143,1.0,0.8333333333333333
plate_01969.jpg,M075V,WOTS.,0.0,0.0,0.0,0.0
plate_01206.jpg,774JC,1774.NC.,0.6153846153846154,0.5,0.75,0.6
plate_00293.jpg,808FB,UNEMPLOYMENT,0.0,0.0,0.0,0.0
plate_01528.jpg,677XV,U.67.,0.4,0.5,0.5,0.5
plate_00786.jpg,477BG,1477-BG.,0.7692307692307693,0.5714285714285714,1.0,0.7272727272727273
plate_01744.jpg,813CB,"1813""",0.6,0.75,0.6,0.6666666666666665
plate_00505.jpg,232ZM,2.2IN.,0.36363636363636365,0.25,0.25,0.25
plate_00155.jpg,573BN,1573B.NY,0.7692307692307693,0.625,1.0,0.7692307692307693
plate_00440.jpg,678CN,1022.000,0.0,0.0,0.0,0.0
plate_01251.jpg,519LL,0.51101922,0.4,0.5,0.75,0.6
plate_01494.jpg,671MP,US71-,0.4,0.4,0.4,0.4000000000000001
plate_00513.jpg,814MW,POLITICATURE.,0.0,0.0,0.0,0.0
plate_01569.jpg,052DW,"0,052ND",0.6666666666666666,0.6666666666666666,0.8,0.7272727272727272
plate_01093.jpg,374FX,U374.LFX),0.7142857142857143,0.5555555555555556,1.0,0.7142857142857143
plate_00817.jpg,686HF,EXIT1,0.0,0.0,0.0,0.0
plate_01457.jpg,072FN,HOZ2FN.,0.5,0.42857142857142855,0.6,0.5
plate_01841.jpg,676JX,167611XXIII,0.5,0.6,0.75,0.6666666666666665
plate_01512.jpg,906BP,1996B.P.,0.6153846153846154,0.6666666666666666,0.8,0.7272727272727272
plate_01142.jpg,187RN,1187(I.,0.5,0.5,0.6,0.5454545454545454
plate_00180.jpg,767PY,1677.,0.4,0.5,0.5,0.5
plate_00883.jpg,775KV,177.75KVI,0.7142857142857143,0.5714285714285714,1.0,0.7272727272727273
plate_00929.jpg,321HP,A3211.HP.,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333333
plate_00495.jpg,096HH,TOTEACH,0.16666666666666666,0.16666666666666666,0.25,0.2
plate_00211.jpg,483TW,14833TH,0.6666666666666666,0.6666666666666666,0.8,0.7272727272727272
plate_01050.jpg,137HT,U.113437,0.46153846153846156,0.5,0.6,0.5454545454545454
plate_01379.jpg,504GH,DISPLAYSTYLE,0.0,0.0,0.0,0.0
plate_00991.jpg,710PD,1710TH.PD,0.7142857142857143,0.625,1.0,0.7692307692307693
plate_00207.jpg,166DW,OUT-,0.0,0.0,0.0,0.0
plate_01945.jpg,715DF,17.150005.,0.4,0.6,0.6,0.6
plate_00591.jpg,965TB,TTY,0.25,0.5,0.2,0.28571428571428575
plate_00968.jpg,695XV,1695.,0.6,0.6,0.6,0.6
plate_01154.jpg,106HF,"#1,10.6H.F.",0.625,0.625,1.0,0.7692307692307693
plate_01787.jpg,M199T,UN1979.,0.5,0.3333333333333333,0.5,0.4
plate_01276.jpg,225BS,12125BST,0.7692307692307693,0.6666666666666666,1.0,0.8
plate_01626.jpg,395BB,43.3/95.55,0.4,0.5,0.75,0.6
plate_00037.jpg,769FN,07169.FN.,0.7142857142857143,0.625,1.0,0.7692307692307693
plate_00871.jpg,201HY,12011THY.,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333333
plate_00963.jpg,189JH,INTABILITY,0.0,0.0,0.0,0.0
plate_01237.jpg,786KS,1780SKELL,0.42857142857142855,0.5,0.8,0.6153846153846154
plate_01667.jpg,944CN,INGTON.,0.16666666666666666,0.16666666666666666,0.25,0.2
plate_00076.jpg,858KS,DISCUSS.,0.15384615384615385,0.16666666666666666,0.25,0.2
plate_00133.jpg,228GG,4228.,0.6,0.5,0.6666666666666666,0.5714285714285715
plate_01688.jpg,504JW,GOUTMENT,0.0,0.0,0.0,0.0
plate_00308.jpg,475CL,MATHERLY,0.15384615384615385,0.125,0.2,0.15384615384615385
plate_01519.jpg,050DT,"#0,500,",0.5,0.5,0.5,0.5
plate_01260.jpg,858TH,1858TH,0.9090909090909091,0.8,1.0,0.888888888888889
plate_00867.jpg,699DB,MEGGIE,0.0,0.0,0.0,0.0
plate_01831.jpg,736HH,173LB.,0.36363636363636365,0.3333333333333333,0.5,0.4
plate_01077.jpg,747GS,15531.,0.0,0.0,0.0,0.0
plate_01974.jpg,287SJ,B287-SJ.,0.7692307692307693,0.625,1.0,0.7692307692307693
